id,Reference
5908,SN05270
5909,SN05271
5910,SN05272
5911,SN05273
5912,SN05274
5913,SN05275
5914,SN05276
5915,SN05277
5916,SN05278
5917,SN05279
5918,SN05280
5919,SN05281
5920,SN05282
5921,SN05283
5922,SN05284
5923,SN05285
5924,SN05286
5925,SN05287
5926,SN05288
5927,SN05289
5928,SN05290
5929,SN05291
5930,SN05292
5931,SN05293
5932,SN05294
5933,SN05295
5934,SN05296
5935,SN05297
5936,SN05298
5937,SN05299
5938,SN05300
5939,SN05301
5940,SN05302
5941,SN05303
5942,SN05304
5943,SN05305
5944,SN05306
5945,SN05307
5946,SN05308
5947,SN05309
5948,SN05310
5949,SN05311
5950,SN05312
5951,SN05313
5952,SN05314
5953,SN05315
5954,SN05316
5955,SN05317
5956,SN05318
5957,SN05319
5958,SN05320
5959,SN05321
5960,SN05322
5961,SN05323
5962,SN05324
5963,SN05325
5964,SN05326
5965,SN05327
5966,SN05328
5967,SN05329
5968,SN05330
5969,SN05331
5970,SN05332
5971,SN05333
5972,SN05334
5973,SN05335
5974,SN05336
5975,SN05337
5976,SN05338
5977,SN05339
5978,SN05340
5979,SN05341
5980,SN05342
5981,SN05343
5982,SN05344
5983,SN05345
5984,SN05346
5985,SN05347
5986,SN05348
5987,SN05349
5988,SN05350
5989,SN05351
5990,SN05352
5991,SN05353
5992,SN05354
5993,SN05355
5994,SN05356
5995,SN05357
5996,SN05358
5997,SN05359
5998,SN05360
5999,SN05361
6000,SN05362
6001,SN05363
6002,SN05364
6003,SN05365
6004,SN05366
6005,SN05367
6006,SN05368
6007,SN05369
6008,SN05370
6009,SN05371
6010,SN05372
6011,SN05373
6012,SN05374
6013,SN05375
6014,SN05376
6015,SN05377
6016,SN05378
6017,SN05379
6018,SN05380
6019,SN05381
6020,SN05382
6021,SN05383
6022,SN05384
6023,SN05385
6024,SN05386
6025,SN05387
6026,SN05388
6027,SN05389
6028,SN05390
6029,SN05391
6030,SN05392
6031,SN05393
6032,SN05394
6033,SN05395
6034,SN05396
6035,SN05397
6036,SN05398
6037,SN05399
6038,SN05401
6039,SN05402
6040,SN05403
6041,SN05404
6042,SN05405
6043,SN05406
6044,SN05407
6045,SN05408
6046,SN05409
6047,SN05410
6048,SN05411
6049,SN05412
6050,SN05413
6051,SN05414
6052,SN05415
6053,SN05416
6054,SN05417
6055,SN05418
6056,SN05419
6057,SN05420
6058,SN05421
6059,SN05422
6060,SN05423
6061,SN05424
6062,SN05425
6063,SN05426
6064,SN05427
6065,SN05428
6066,SN05429
6067,SN05430
6068,SN05431
6069,SN05432
6070,SN05433
6071,SN05434
6072,SN05435
6073,SN05436
6074,SN05437
6075,SN05438
6076,SN05439
6077,SN05440
6078,SN05441
6079,SN05442
6080,SN05443
6081,SN05444
6082,SN05445
6083,SN05446
6084,SN05447
6085,SN05448
6086,SN05449
6087,SN05450
6088,SN05451
6089,SN05452
6090,SN05453
6091,SN05454
6092,SN05455
6093,SN05456
6094,SN05457
6095,SN05458
6096,SN05459
6097,SN05460
6098,SN05461
6099,SN05462
6100,SN05463
6101,SN05464
6102,SN05465
6103,SN05466
6104,SN05467
6105,SN05468
6106,SN05469
6107,SN05470
6108,SN05471
6109,SN05472
6110,SN05473
6111,SN05474
6112,SN05475
6113,SN05476
6114,SN05477
6115,SN05478
6116,SN05479
6117,SN05480
6118,SN05481
6119,SN05482
6120,SN05483
6121,SN05484
6122,SN05485
6123,SN05486
6124,SN05487
6125,SN05488
6126,SN05489
6127,SN05490
6128,SN05491
6129,SN05492
6130,SN05493
6131,SN05494
6132,SN05495
6133,SN05496
6134,SN05497
6135,SN05498
6136,SN05499
6137,SN05500
6138,SN05501
6139,SN05502
6140,SN05503
6141,SN05504
6142,SN05505
6143,SN05506
6144,SN05507
6145,SN05508
6146,SN05509
6147,SN05510
6148,SN05511
6149,SN05512
6150,SN05513
6151,SN05514
6152,SN05515
6153,SN05516
6154,SN05517
6155,SN05518
6156,SN05519
6157,SN05520
6158,SN05521
6159,SN05522
6160,SN05523
6161,SN05524
6162,SN05525
6163,SN05526
6164,SN05527
6165,SN05528
6166,SN05529
6167,SN05530
6168,SN05531
6169,SN05532
6170,SN05533
6171,SN05534
6172,SN05535
6173,SN05536
6174,SN05537
6175,SN05538
6176,SN05539
6177,SN05540
6178,SN05541
6179,SN05542
6180,SN05543
6181,SN05544
6182,SN05545
6183,SN05546
6184,SN01860
6185,SN01861
6186,SN00162
6187,SN00822
6188,SN01493
6189,SN01119
6190,SN00231
6191,SN00780
6192,SN01188
6193,SN01854
6194,SN01661
6195,SN01620
6196,SN01855
6197,SN00319
6198,SN01857
6199,SN01858
6200,SN01052
6201,SN00705
6202,SN01850
6203,SN02198
6204,SN02756
6205,SN03399
6206,SN02868
6207,SN02990
6208,SN01264
6209,SN00255
6210,SN03397
6211,SN03336
6212,SN02903
6213,SN03394
6214,SN03395
6215,SN02224
6216,SN02877
6217,SN00415
6218,SN00455
6219,SN03361
6220,SN00603
6221,SN02899
6222,SN03391
6223,SN03389
6224,SN01308
6225,SN00768
6226,SN00403
6227,SN03289
6228,SN00601
6229,SN03387
6230,SN03374
6231,SN01377
6232,SN02705
6233,SN02835
6234,SN03102
6235,SN03392
6236,SN01365
6237,SN03383
6238,SN03035
6239,SN01004
6240,SN03385
6241,SN02751
6242,SN01208
6243,SN03386
6244,SN03380
6245,SN03118
6246,SN01080
6247,SN02718
6248,SN01848
6249,SN03350
6250,SN03376
6251,SN03377
6252,SN03378
6253,SN02951
6254,SN00791
6255,SN02957
6256,SN03307
6257,SN03331
6258,SN03373
6259,SN03363
6260,SN02056
6261,SN01083
6262,SN03278
6263,SN02761
6264,SN03375
6265,SN00648
6266,SN03317
6267,SN01983
6268,SN03372
6269,SN00643
6270,SN03366
6271,SN03367
6272,SN03368
6273,SN01145
6274,SN01656
6275,SN03364
6276,SN03365
6277,SN00311
6278,SN00588
6279,SN01440
6280,SN01469
6281,SN02226
6282,SN03339
6283,SN03356
6284,SN03360
6285,SN03355
6286,SN03359
6287,SN03229
6288,SN01151
6289,SN03231
6290,SN03139
6291,SN03217
6292,SN02854
6293,SN01710
6294,SN01057
6295,SN03298
6296,SN01422
6297,SN00767
6298,SN03285
6299,SN03354
6300,SN00737
6301,SN01488
6302,SN03351
6303,SN01096
6304,SN02182
6305,SN00260
6306,SN00700
6307,SN02767
6308,SN03348
6309,SN03343
6310,SN03346
6311,SN03344
6312,SN00824
6313,SN03349
6314,SN03290
6315,SN02603
6316,SN01387
6317,SN03112
6318,SN03345
6319,SN02693
6320,SN03357
6321,SN03281
6322,SN00283
6323,SN00278
6324,SN00276
6325,SN00274
6326,SN00273
6327,SN00377
6328,SN00272
6329,SN00379
6330,SN00269
6331,SN00266
6332,SN00265
6333,SN00262
6334,SN01784
6335,SN00258
6336,SN00256
6337,SN00254
6338,SN01785
6339,SN01565
6340,SN00252
6341,SN00249
6342,SN00250
6343,SN01806
6344,SN00246
6345,SN00245
6346,SN00243
6347,SN00241
6348,SN00239
6349,SN00238
6350,SN00235
6351,SN00236
6352,SN00234
6353,SN00233
6354,SN01741
6355,SN00228
6356,SN00226
6357,SN00227
6358,SN00225
6359,SN00223
6360,SN00220
6361,SN00219
6362,SN00218
6363,SN00216
6364,SN00217
6365,SN01812
6366,SN01804
6367,SN00215
6368,SN00213
6369,SN00214
6370,SN00212
6371,SN00211
6372,SN00208
6373,SN00205
6374,SN00207
6375,SN00203
6376,SN00202
6377,SN00201
6378,SN00199
6379,SN00480
6380,SN00195
6381,SN00194
6382,SN01577
6383,SN00193
6384,SN00192
6385,SN00191
6386,SN00904
6387,SN00189
6388,SN00188
6389,SN01576
6390,SN00187
6391,SN00186
6392,SN00185
6393,SN00183
6394,SN00181
6395,SN00180
6396,SN00179
6397,SN00177
6398,SN00174
6399,SN00172
6400,SN00170
6401,SN00167
6402,SN00166
6403,SN00164
6404,SN00165
6405,SN00163
6406,SN00160
6407,SN01558
6408,SN00159
6409,SN00156
6410,SN00154
6411,SN00155
6412,SN01813
6413,SN00149
6414,SN00144
6415,SN00142
6416,SN00143
6417,SN00141
6418,SN00140
6419,SN00139
6420,SN00138
6421,SN00135
6422,SN00136
6423,SN00133
6424,SN00130
6425,SN00131
6426,SN00129
6427,SN00128
6428,SN00125
6429,SN00124
6430,SN00122
6431,SN00119
6432,SN00118
6433,SN00116
6434,SN00114
6435,SN00109
6436,SN00102
6437,SN00101
6438,SN00100
6439,SN00098
6440,SN00097
6441,SN00096
6442,SN00094
6443,SN01780
6444,SN01805
6445,SN00092
6446,SN00091
6447,SN00090
6448,SN00089
6449,SN01783
6450,SN00088
6451,SN00085
6452,SN00086
6453,SN00087
6454,SN00084
6455,SN00083
6456,SN00082
6457,SN00079
6458,SN00078
6459,SN00077
6460,SN01781
6461,SN00075
6462,SN00074
6463,SN00073
6464,SN00072
6465,SN00071
6466,SN00068
6467,SN00067
6468,SN00066
6469,SN00065
6470,SN01786
6471,SN01814
6472,SN00063
6473,SN00062
6474,SN00061
6475,SN00060
6476,SN00057
6477,SN00058
6478,SN00059
6479,SN00055
6480,SN00056
6481,SN00054
6482,SN00053
6483,SN00050
6484,SN00047
6485,SN00049
6486,SN00046
6487,SN00042
6488,SN00041
6489,SN00039
6490,SN00037
6491,SN00036
6492,SN00035
6493,SN00034
6494,SN00028
6495,SN00029
6496,SN00030
6497,SN00031
6498,SN00027
6499,SN00025
6500,SN00026
6501,SN00023
6502,SN00024
6503,SN00021
6504,SN00014
6505,SN00012
6506,SN00011
6507,SN00064
6508,SN00009
6509,SN00001
6510,SN00733
6511,SN00734
6512,SN00725
6513,SN00731
6514,SN00721
6515,SN00724
6516,SN00713
6517,SN00716
6518,SN00718
6519,SN00719
6520,SN00707
6521,SN00927
6522,SN00698
6523,SN00699
6524,SN00697
6525,SN00693
6526,SN00690
6527,SN00686
6528,SN00679
6529,SN00670
6530,SN00671
6531,SN00661
6532,SN00662
6533,SN00663
6534,SN00664
6535,SN00667
6536,SN00669
6537,SN01560
6538,SN00655
6539,SN01811
6540,SN00649
6541,SN00647
6542,SN00644
6543,SN00642
6544,SN00640
6545,SN00635
6546,SN00633
6547,SN00631
6548,SN00622
6549,SN00993
6550,SN00619
6551,SN00614
6552,SN00615
6553,SN00613
6554,SN00608
6555,SN00604
6556,SN00602
6557,SN00596
6558,SN00598
6559,SN00594
6560,SN00589
6561,SN00591
6562,SN00592
6563,SN00583
6564,SN01543
6565,SN00580
6566,SN00577
6567,SN00574
6568,SN01779
6569,SN00571
6570,SN00568
6571,SN00566
6572,SN00567
6573,SN00562
6574,SN00558
6575,SN00559
6576,SN01765
6577,SN00553
6578,SN00554
6579,SN00555
6580,SN00552
6581,SN00550
6582,SN00547
6583,SN00544
6584,SN00541
6585,SN00540
6586,SN00538
6587,SN00537
6588,SN00536
6589,SN00532
6590,SN00531
6591,SN00527
6592,SN00528
6593,SN00525
6594,SN00526
6595,SN00524
6596,SN00518
6597,SN00513
6598,SN00514
6599,SN00510
6600,SN00509
6601,SN00511
6602,SN01358
6603,SN00502
6604,SN00499
6605,SN00489
6606,SN00490
6607,SN00680
6608,SN00487
6609,SN01550
6610,SN00483
6611,SN00477
6612,SN00474
6613,SN00475
6614,SN00471
6615,SN00461
6616,SN00457
6617,SN00444
6618,SN00447
6619,SN00449
6620,SN00450
6621,SN00453
6622,SN00440
6623,SN00439
6624,SN00438
6625,SN01557
6626,SN00436
6627,SN00437
6628,SN00435
6629,SN00433
6630,SN00434
6631,SN00430
6632,SN00428
6633,SN00424
6634,SN00425
6635,SN00426
6636,SN00422
6637,SN00421
6638,SN00420
6639,SN00418
6640,SN01578
6641,SN00416
6642,SN00410
6643,SN00406
6644,SN01555
6645,SN00400
6646,SN00401
6647,SN00394
6648,SN00396
6649,SN00392
6650,SN00393
6651,SN00390
6652,SN00385
6653,SN00387
6654,SN00389
6655,SN00384
6656,SN00382
6657,SN00381
6658,SN01311
6659,SN00358
6660,SN00360
6661,SN00361
6662,SN00356
6663,SN00355
6664,SN00353
6665,SN00352
6666,SN00349
6667,SN00346
6668,SN00342
6669,SN00341
6670,SN00339
6671,SN00336
6672,SN00337
6673,SN00334
6674,SN00332
6675,SN01572
6676,SN00326
6677,SN00327
6678,SN00325
6679,SN00317
6680,SN00318
6681,SN00320
6682,SN00314
6683,SN00313
6684,SN00310
6685,SN00312
6686,SN00309
6687,SN00308
6688,SN00307
6689,SN00305
6690,SN01510
6691,SN00300
6692,SN01546
6693,SN00297
6694,SN01539
6695,SN00296
6696,SN00295
6697,SN00293
6698,SN01562
6699,SN00996
6700,SN00290
6701,SN00288
6702,SN00287
6703,SN00284
6704,SN00285
6705,SN00286
6706,SN00282
6707,SN01272
6708,SN01273
6709,SN01278
6710,SN01279
6711,SN01282
6712,SN01289
6713,SN01290
6714,SN01313
6715,SN01315
6716,SN01316
6717,SN01318
6718,SN01321
6719,SN01323
6720,SN01324
6721,SN01326
6722,SN01775
6723,SN01777
6724,SN01330
6725,SN01331
6726,SN01333
6727,SN01335
6728,SN01346
6729,SN01352
6730,SN01354
6731,SN01356
6732,SN01359
6733,SN01361
6734,SN01364
6735,SN01370
6736,SN01373
6737,SN01374
6738,SN01375
6739,SN01382
6740,SN01390
6741,SN01397
6742,SN01401
6743,SN01742
6744,SN01402
6745,SN01405
6746,SN01407
6747,SN01409
6748,SN01413
6749,SN01420
6750,SN01423
6751,SN01380
6752,SN01432
6753,SN01415
6754,SN01437
6755,SN00522
6756,SN01441
6757,SN01442
6758,SN01444
6759,SN01451
6760,SN01452
6761,SN01453
6762,SN01214
6763,SN01458
6764,SN01459
6765,SN01460
6766,SN01465
6767,SN01467
6768,SN01468
6769,SN01470
6770,SN01478
6771,SN01480
6772,SN01481
6773,SN01484
6774,SN01487
6775,SN01497
6776,SN01498
6777,SN01502
6778,SN01521
6779,SN01524
6780,SN01525
6781,SN01526
6782,SN00886
6783,SN01533
6784,SN01534
6785,SN01535
6786,SN01536
6787,SN01542
6788,SN01573
6789,SN01574
6790,SN01575
6791,SN01582
6792,SN01587
6793,SN01588
6794,SN01597
6795,SN01608
6796,SN00985
6797,SN01610
6798,SN01611
6799,SN01612
6800,SN00964
6801,SN00962
6802,SN00956
6803,SN00950
6804,SN00945
6805,SN00946
6806,SN00941
6807,SN01133
6808,SN01142
6809,SN00928
6810,SN00929
6811,SN00933
6812,SN00935
6813,SN00937
6814,SN00921
6815,SN00922
6816,SN01427
6817,SN01554
6818,SN00909
6819,SN00910
6820,SN00906
6821,SN00901
6822,SN00890
6823,SN00891
6824,SN00892
6825,SN00895
6826,SN00880
6827,SN00882
6828,SN00885
6829,SN00889
6830,SN00879
6831,SN00871
6832,SN00866
6833,SN00867
6834,SN00869
6835,SN00865
6836,SN00920
6837,SN00861
6838,SN00858
6839,SN00859
6840,SN00854
6841,SN00847
6842,SN00848
6843,SN00841
6844,SN00842
6845,SN00845
6846,SN00838
6847,SN00828
6848,SN00831
6849,SN00832
6850,SN00833
6851,SN00834
6852,SN00835
6853,SN00836
6854,SN00825
6855,SN05547
6856,SN05548
6857,SN05549
6858,SN05550
6859,SN05551
6860,SN05552
6861,SN05553
6862,SN05554
6863,SN05555
6864,SN05556
6865,SN05557
6866,SN05558
6867,SN05559
6868,SN05560
6869,SN05561
6870,SN05562
6871,SN05563
6872,SN05564
6873,SN05565
6874,SN05566
6875,SN05567
6876,SN05568
6877,SN05569
6878,SN05570
6879,SN05571
6880,SN05572
6881,SN05573
6882,SN05574
6883,SN05575
6884,SN05576
6885,SN05577
6886,SN05578
6887,SN05579
6888,SN05580
6889,SN05581
6890,SN05582
6891,SN05583
6892,SN05584
6893,SN05585
6894,SN05586
6895,SN05587
6896,SN05588
6897,SN05589
6898,SN05590
6899,SN05591
6900,SN05592
6901,SN05593
6902,SN05594
6903,SN05595
6904,SN05596
6905,SN05597
6906,SN05598
6907,SN05599
6908,SN05600
6909,SN05601
6910,SN05602
6911,SN05603
6912,SN05604
6913,SN05605
6914,SN05606
6915,SN05607
6916,SN05608
6917,SN05609
6918,SN05610
6919,SN05611
6920,SN05612
6921,SN05613
6922,SN05614
6923,SN05616
6924,SN05617
6925,SN05618
6926,SN05619
6927,SN05620
6928,SN05621
6929,SN05622
6930,SN05623
6931,SN05624
6932,SN05625
6933,SN05626
6934,SN05627
6935,SN05628
6936,SN05629
6937,SN05630
6938,SN05631
6939,SN05632
6940,SN05633
6941,SN05634
6942,SN05635
6943,SN05636
6944,SN05637
6945,SN05638
6946,SN05639
6947,SN05640
6948,SN05641
6949,SN05642
6950,SN05643
6951,SN05644
6952,SN05645
6953,SN05646
6954,SN05647
6955,SN05648
6956,SN05649
6957,SN05650
6958,SN05651
6959,SN05652
6960,SN05653
6961,SN05654
6962,SN05655
6963,SN05656
6964,SN05657
6965,SN05658
6966,SN05659
6967,SN05660
6968,SN05661
6969,SN05662
6970,SN05663
6971,SN05664
6972,SN05665
6973,SN05666
6974,SN05667
6975,SN05668
6976,SN05669
6977,SN05670
6978,SN05671
6979,SN05672
6980,SN05673
6981,SN05674
6982,SN05675
6983,SN05676
6984,SN05677
6985,SN05678
6986,SN05679
6987,SN05680
6988,SN05681
6989,SN05682
6990,SN05683
6991,SN05684
6992,SN05685
6993,SN05686
6994,SN05687
6995,SN05688
6996,SN05689
6997,SN05690
6998,SN05691
6999,SN05692
7000,SN05693
7001,SN05694
7002,SN05695
7003,SN05696
7004,SN05697
7005,SN05698
7006,SN05699
7007,SN05700
7008,SN05701
7009,SN05702
7010,SN05703
7011,SN05704
7012,SN05705
7013,SN05706
7014,SN05707
7015,SN05708
7016,SN05709
7017,SN05710
7018,SN05711
7019,SN05712
7020,SN05713
7021,SN05714
7022,SN05716
7023,SN05717
7024,SN05718
7025,SN05719
7026,SN05720
7027,SN05721
7028,SN05722
7029,SN05723
7030,SN05724
7031,SN05725
7032,SN05726
7033,SN05727
7034,SN05728
7035,SN05729
7036,SN05730
7037,SN05731
7038,SN05732
7039,SN05733
7040,SN05734
7041,SN05735
7042,SN05736
7043,SN05737
7044,SN05738
7045,SN00820
7046,SN00817
7047,SN00818
7048,SN00816
7049,SN01219
7050,SN00812
7051,SN00804
7052,SN00805
7053,SN00806
7054,SN00807
7055,SN00810
7056,SN00803
7057,SN00798
7058,SN01541
7059,SN00793
7060,SN00794
7061,SN00789
7062,SN00790
7063,SN00784
7064,SN00785
7065,SN00786
7066,SN00787
7067,SN01561
7068,SN01107
7069,SN00776
7070,SN00777
7071,SN00778
7072,SN00779
7073,SN00770
7074,SN00771
7075,SN00772
7076,SN00773
7077,SN00764
7078,SN00765
7079,SN00766
7080,SN00761
7081,SN00763
7082,SN00758
7083,SN00759
7084,SN00760
7085,SN00756
7086,SN00738
7087,SN00740
7088,SN00741
7089,SN01760
7090,SN00709
7091,SN01719
7092,SN01735
7093,SN01752
7094,SN01753
7095,SN00607
7096,SN01771
7097,SN01750
7098,SN01629
7099,SN01399
7100,SN01186
7101,SN01732
7102,SN01737
7103,SN01275
7104,SN01731
7105,SN01724
7106,SN01734
7107,SN01723
7108,SN01727
7109,SN01729
7110,SN01730
7111,SN01721
7112,SN01722
7113,SN01725
7114,SN01647
7115,SN01551
7116,SN01715
7117,SN01200
7118,SN01091
7119,SN01177
7120,SN00783
7121,SN01670
7122,SN01675
7123,SN01708
7124,SN00723
7125,SN00576
7126,SN01135
7127,SN00565
7128,SN01700
7129,SN00494
7130,SN01706
7131,SN01046
7132,SN01694
7133,SN01684
7134,SN01685
7135,SN01376
7136,SN01691
7137,SN00043
7138,SN00949
7139,SN00953
7140,SN00542
7141,SN01660
7142,SN01682
7143,SN01683
7144,SN01673
7145,SN00386
7146,SN01568
7147,SN01650
7148,SN00095
7149,SN01038
7150,SN01664
7151,SN00469
7152,SN00857
7153,SN01063
7154,SN00545
7155,SN01049
7156,SN01019
7157,SN01649
7158,SN01161
7159,SN01659
7160,SN01655
7161,SN01639
7162,SN01068
7163,SN01538
7164,SN01636
7165,SN01637
7166,SN01634
7167,SN01635
7168,SN01662
7169,SN01110
7170,SN00762
7171,SN00639
7172,SN02045
7173,SN01065
7174,SN00965
7175,SN01941
7176,SN01050
7177,SN02046
7178,SN00530
7179,SN01615
7180,SN01616
7181,SN01104
7182,SN01743
7183,SN00997
7184,SN01654
7185,SN00196
7186,SN01618
7187,SN01619
7188,SN00008
7189,SN01791
7190,SN01707
7191,SN00809
7192,SN00357
7193,SN01076
7194,SN01621
7195,SN00620
7196,SN01623
7197,SN01624
7198,SN00916
7199,SN01628
7200,SN01698
7201,SN01699
7202,SN01002
7203,SN01003
7204,SN01005
7205,SN01006
7206,SN01007
7207,SN01008
7208,SN01302
7209,SN01009
7210,SN01010
7211,SN01011
7212,SN01014
7213,SN01017
7214,SN01021
7215,SN01028
7216,SN01035
7217,SN01041
7218,SN01043
7219,SN01047
7220,SN01054
7221,SN01056
7222,SN01061
7223,SN01066
7224,SN01067
7225,SN01070
7226,SN01072
7227,SN01073
7228,SN01075
7229,SN01404
7230,SN01084
7231,SN01092
7232,SN01099
7233,SN01100
7234,SN01101
7235,SN01109
7236,SN01112
7237,SN01114
7238,SN01125
7239,SN01126
7240,SN01129
7241,SN01130
7242,SN01140
7243,SN01143
7244,SN01144
7245,SN01150
7246,SN01163
7247,SN01166
7248,SN01167
7249,SN01174
7250,SN01175
7251,SN01176
7252,SN01178
7253,SN01183
7254,SN01185
7255,SN01773
7256,SN01192
7257,SN01209
7258,SN01213
7259,SN01329
7260,SN01217
7261,SN01226
7262,SN01227
7263,SN01233
7264,SN01307
7265,SN01247
7266,SN01686
7267,SN01687
7268,SN01696
7269,SN01697
7270,SN01251
7271,SN01255
7272,SN01260
7273,SN01263
7274,SN01268
7275,SN01269
7276,SN01270
7277,SN01271
7278,SN01464
7279,SN01234
7280,SN01766
7281,SN00687
7282,SN01966
7283,SN01964
7284,SN01968
7285,SN01962
7286,SN00237
7287,SN01677
7288,SN01958
7289,SN00606
7290,SN01960
7291,SN00019
7292,SN01799
7293,SN00257
7294,SN00582
7295,SN01948
7296,SN01950
7297,SN01951
7298,SN01952
7299,SN01944
7300,SN01153
7301,SN01947
7302,SN00636
7303,SN00411
7304,SN00388
7305,SN01165
7306,SN00459
7307,SN01231
7308,SN01434
7309,SN00178
7310,SN00692
7311,SN00729
7312,SN01943
7313,SN01692
7314,SN01942
7315,SN01928
7316,SN01939
7317,SN00419
7318,SN01835
7319,SN01749
7320,SN00638
7321,SN01915
7322,SN00322
7323,SN01613
7324,SN01932
7325,SN00210
7326,SN01930
7327,SN01438
7328,SN00966
7329,SN01042
7330,SN00498
7331,SN01929
7332,SN00742
7333,SN01770
7334,SN01755
7335,SN00347
7336,SN01865
7337,SN01919
7338,SN01918
7339,SN01809
7340,SN01098
7341,SN01754
7342,SN01236
7343,SN01556
7344,SN02095
7345,SN01901
7346,SN01897
7347,SN01152
7348,SN01198
7349,SN00650
7350,SN01674
7351,SN01907
7352,SN00645
7353,SN01914
7354,SN01903
7355,SN01381
7356,SN01900
7357,SN01078
7358,SN01896
7359,SN01842
7360,SN01894
7361,SN01895
7362,SN00830
7363,SN01892
7364,SN01893
7365,SN01763
7366,SN00148
7367,SN00429
7368,SN01476
7369,SN00153
7370,SN00432
7371,SN01834
7372,SN00755
7373,SN01819
7374,SN01888
7375,SN01885
7376,SN01886
7377,SN01887
7378,SN00549
7379,SN01881
7380,SN00369
7381,SN01882
7382,SN01883
7383,SN01212
7384,SN01876
7385,SN01877
7386,SN01181
7387,SN01249
7388,SN01155
7389,SN00244
7390,SN01872
7391,SN01874
7392,SN01000
7393,SN01870
7394,SN01869
7395,SN01868
7396,SN01309
7397,SN01864
7398,SN01859
7399,SN01823
7400,SN01658
7401,SN00479
7402,SN01180
7403,SN00294
7404,SN05739
7405,SN05740
7406,SN05741
7407,SN05742
7408,SN05743
7409,SN05744
7410,SN05745
7411,SN05746
7412,SN05747
7413,SN05748
7414,SN05749
7415,SN05750
7416,SN05751
7417,SN05752
7418,SN05753
7419,SN05754
7420,SN05755
7421,SN05756
7422,SN05757
7423,SN05758
7424,SN05759
7425,SN05760
7426,SN05761
7427,SN05762
7428,SN05763
7429,SN05764
7430,SN05765
7431,SN05766
7432,SN05767
7433,SN05768
7434,SN05769
7435,SN05770
7436,SN05771
7437,SN05772
7438,SN05773
7439,SN05774
7440,SN05775
7441,SN05776
7442,SN05777
7443,SN05778
7444,SN05779
7445,SN05780
7446,SN05781
7447,SN05782
7448,SN05783
7449,SN05784
7450,SN05785
7451,SN05786
7452,SN05787
7453,SN05788
7454,SN05789
7455,SN05790
7456,SN05791
7457,SN05792
7458,SN05793
7459,SN05794
7460,SN05795
7461,SN05796
7462,SN05797
7463,SN05798
7464,SN05799
7465,SN05800
7466,SN05801
7467,SN05802
7468,SN05803
7469,SN05804
7470,SN05805
7471,SN05806
7472,SN05807
7473,SN05808
7474,SN05809
7475,SN05810
7476,SN05811
7477,SN05812
7478,SN05813
7479,SN05814
7480,SN05815
7481,SN05816
7482,SN05817
7483,SN05818
7484,SN05819
7485,SN05820
7486,SN05821
7487,SN05822
7488,SN05823
7489,SN05824
7490,SN05825
7491,SN05826
7492,SN05827
7493,SN05828
7494,SN05829
7495,SN05830
7496,SN05831
7497,SN05832
7498,SN05833
7499,SN05834
7500,SN05835
7501,SN05836
7502,SN05837
7503,SN05838
7504,SN05839
7505,SN05840
7506,SN05841
7507,SN05842
7508,SN05843
7509,SN05844
7510,SN05845
7511,SN05846
7512,SN05847
7513,SN05848
7514,SN05849
7515,SN05850
7516,SN05851
7517,SN05852
7518,SN05853
7519,SN05854
7520,SN05855
7521,SN05856
7522,SN05857
7523,SN05858
7524,SN05859
7525,SN05860
7526,SN05861
7527,SN05862
7528,SN05863
7529,SN05864
7530,SN05865
7531,SN05866
7532,SN05867
7533,SN05868
7534,SN05869
7535,SN05870
7536,SN05871
7537,SN05872
7538,SN05873
7539,SN05874
7540,SN05875
7541,SN05876
7542,SN05877
7543,SN05878
7544,SN05879
7545,SN05880
7546,SN05881
7547,SN05882
7548,SN05883
7549,SN05884
7550,SN05885
7551,SN05886
7552,SN05887
7553,SN05888
7554,SN05889
7555,SN05890
7556,SN05891
7557,SN05892
7558,SN05893
7559,SN05894
7560,SN05895
7561,SN05896
7562,SN05897
7563,SN05898
7564,SN05899
7565,SN05900
7566,SN05901
7567,SN05902
7568,SN05903
7569,SN05904
7570,SN05905
7571,SN05906
7572,SN05907
7573,SN05908
7574,SN05909
7575,SN05910
7576,SN05911
7577,SN05912
7578,SN05913
7579,SN05914
7580,SN05915
7581,SN05916
7582,SN05917
7583,SN05918
7584,SN05919
7585,SN05920
7586,SN05921
7587,SN05922
7588,SN05923
7589,SN05924
7590,SN05925
7591,SN05926
7592,SN05927
7593,SN05928
7594,SN05929
7595,SN05930
7596,SN05931
7597,SN05932
7598,SN05933
7599,SN05934
7600,SN05936
7601,SN05938
7602,SN05939
7603,SN05940
7604,SN05941
7605,SN05942
7606,SN05943
7607,SN05944
7608,SN05945
7609,SN05946
7610,SN05947
7611,SN05948
7612,SN05949
7613,SN05950
7614,SN05951
7615,SN05952
7616,SN05953
7617,SN05954
7618,SN05955
7619,SN05956
7620,SN05957
