id,title,weblink,enabledby,comingintoforcedate,comingintoforcenote,prefix,year,precededbyproposedstatutoryinstrument,triplestoreid
913,"Public Record, Disclosure of Information and Co-operation (Financial Services) (Amendment) (EU Exit) Regulations 2019",https://www.legislation.gov.uk/ukdsi/2019/9780111178942,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:862,urn:procedure-editor:ActOfParliament:2419,urn:procedure-editor:ActOfParliament:1282",,in accordance with regulation 1(2) and (3),SI,2019,"",yS1SYMrk
914,"Official Listing of Securities, Prospectus and Transparency (Amendment etc.) (EU Exit) Regulations 2019",https://www.legislation.gov.uk/ukdsi/2019/9780111178881,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2019,"",pkLbSkvg
915,Cross-Border Mediation (EU Directive) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111178980,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(1),SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:522,GMlkcUMd
916,Road Vehicles and Non-Road Mobile Machinery (Type-Approval) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111178874,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:710,DbbUii9m
923,Financial Services (Gibraltar) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179031,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2) and (3),SI,2019,"",D7IL4hQ2
934,Medicines for Human Use (Clinical Trials) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179116,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1.,SI,2019,"",LbR6HkUh
935,Securitisation (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179024,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2) and (3).,SI,2019,"",nQrMQggb
936,Human Medicines (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179185,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1.,SI,2019,"",1hF2eQLZ
941,Medical Devices (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179260,urn:procedure-editor:ActOfParliament:1,, in accordance with regulation 1,SI,2019,"",wPflIEQo
942,Money Market Funds (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179178,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",PaiPYRSu
943,Armed Forces Act (Continuation) Order 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179079,urn:procedure-editor:ActOfParliament:1366,,,SI,2019,"",VOxNuLNd
944,Benchmarks (Amendment and Transitional Provision) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179208,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",F7hY8ocm
945,Motor Vehicles (Compulsory Insurance) (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179192,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:759,Z5a2kc0I
957,Conduct of Employment Agencies and Employment Businesses (Amendment) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179444,urn:procedure-editor:ActOfParliament:2350,2020-04-06,,SI,2019,"",ZIfskXPK
958,European Structural and Investment Funds Common Provisions and Common Provision Rules etc. (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180792,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",4UUQ8Dlo
959,Air Traffic Management (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179505,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1 ,SI,2019,"",gbuxO2oF
960,Financial Services (Distance Marketing) (Amendment and Savings Provisions) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179406,"urn:procedure-editor:ActOfParliament:2419,urn:procedure-editor:ActOfParliament:1",,in accordance with regulation 1,SI,2019,"",BwJpsBio
961,Transparency of Securities Financing Transactions and of Reuse (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179376,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",u3TgTQAr
962,Railway (Licensing of Railway Undertakings) (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179291,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2019,"",MTdzh9OR
963,Conservation (Natural Habitats etc.) (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179529,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(1),SI,2019,"",NR7eUpId
964,Conservation of Habitats and Species (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179512,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",P6fXwvK4
965,National Minimum Wage (Amendment) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179352,urn:procedure-editor:ActOfParliament:427,2019-04-01,,SI,2019,"",JZ1rvtZU
968,Financial Regulators' Powers (Technical Standards etc.) and Markets in Financial Instruments (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179475,urn:procedure-editor:ActOfParliament:1,,in accordance with regulations 1(2),SI,2019,"",2eAkAfxZ
969,European Union (Withdrawal) Act 2018 (Consequential Modifications and Repeals and Revocations) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179628,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:609,7Cmog4gS
970,"Merchant Shipping (Standards of Training, Certification and Watchkeeping) (Amendment) (EU Exit) Regulations 2019",https://www.legislation.gov.uk/ukdsi/2019/9780111179604,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:788,rfDeaWei
971,Electricity and Gas (Market Integrity and Transparency) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179895,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:771,2XYFywSH
972,Electricity Network Codes and Guidelines (Markets and Trading) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179789,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:773,j6VovzLU
973,Electricity Network Codes and Guidelines (System Operation and Connection) (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179857,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:774,HoRCeSuD
974,Electricity and Gas etc. (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179772,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:775,PgcElWZQ
975,Gas (Security of Supply and Network Codes) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179802,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:778,y9Za9iZO
976,Social Security Coordination (Council Regulation (EEC) No 1408/71 and Council Regulation (EC) No 859/2003) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179727,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:817,NwTLCENA
977,Social Security Coordination (Council Regulation (EEC) No 574/72) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179697,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:818,z4SjW7Yg
978,"Social Security Coordination (Regulation (EC) No 883/2004, EEA Agreement and Swiss Agreement) (Amendment) (EU Exit) Regulations 2019",https://www.legislation.gov.uk/ukdsi/2019/9780111179710,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:819,k4I4Bd6o
979,Social Security Coordination (Regulation (EC) No 987/2009) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179680,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:820,N4pnvak1
980,Greater Manchester Combined Authority (Functions and Amendment) Order 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179543,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1,SI,2019,"",qJITFhXo
987,Social Security Benefits Up-rating Order 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179888,urn:procedure-editor:ActOfParliament:528,, in accordance with article 1(3) and (4),SI,2019,"",lsjEZfc3
988,Nutrition (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179864,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",8uWRkSR2
1001,Animal Welfare (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180044,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:503,8qYUylN5
1003,Air Quality (Taxis and Private Hire Vehicles Database) (England and Wales) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180112,"urn:procedure-editor:ActOfParliament:106,urn:procedure-editor:ActOfParliament:1291",2019-05-01,,SI,2019,"",GMwiBqDB
1005,Environment (Miscellaneous Amendments) (Northern Ireland) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180020,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",zfrshZlT
1006,Public Procurement (Electronic Invoices etc.) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179819,"urn:procedure-editor:ActOfParliament:1330,urn:procedure-editor:ActOfParliament:2419",,in accordance with regulation 1.,SI,2019,"",7zn5RR00
1012,General Food Hygiene (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180082,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1.,SI ,2019,"",wUBXhrsh
1013,Contaminants in Food (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180075,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI ,2019,"",wOUIvmbh
1014,Specific Food Hygiene (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180099,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1.,SI,2019,"",F1xP4kk3
1015,International Accounting Standards and European Public Limited-Liability Company (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179826,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2).,SI,2019,"",oKpLhDkH
1016,Designs and International Trade Marks (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180037,"urn:procedure-editor:ActOfParliament:3994,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:554",, in accordance with regulation 1.,SI,2019,"",6hbsYjAY
1017,General Food Law (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180051,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1.,SI,2019,"",wsj55Jkh
1018,Aviation Security (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179932,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1.,SI,2019,"",fIFVJOtG
1019,Financial Services and Markets Act 2000 (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179970,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:2419",,in accordance with regulation 1,SI,2019,"",dV6UaW8t
1027,Food and Feed (Maximum Permitted Levels of Radioactive Contamination) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180228,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",0d6PLGPl
1028,Food and Feed (Chernobyl and Fukushima Restrictions) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180242,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",YKSkQaUM
1029,Genetically Modified Food and Feed (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180273,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",RW9XILGq
1030,"Official Controls for Feed, Food and Animal Health and Welfare (Amendment etc.) (EU Exit) Regulations 2019",https://www.legislation.gov.uk/ukdsi/2019/9780111180280,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",x99aWqmU
1031,Mobile Roaming (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180204,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",lqPkaynG
1032,Novel Food (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180266,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",1W737Wbw
1036,Local Elections (Northern Ireland) (Election Expenses) Order 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111179536,urn:procedure-editor:ActOfParliament:1351,,in accordance with article 1(2),SI,2019,"",MVXhpWgX
1040,Animal Feed (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180389,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",DDQyt50k
1041,Food and Feed Imports (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180396,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",jGYV9MmF
1042,REACH etc. (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180358,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(1),SI,2019,"",i9t65tJz
1043,"Food Additives, Flavourings, Enzymes and Extraction Solvents (Amendment etc.) (EU Exit) Regulations 2019",https://www.legislation.gov.uk/ukdsi/2019/9780111180419,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",dH6aNJcD
1044,Materials and Articles in Contact with Food (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180426,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",HhLXgCL9
1050,Ozone-Depleting Substances and Fluorinated Greenhouse Gases (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180433,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",p4Xv60JT
1051,Licensing of Operators and International Road Haulage (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180341,urn:procedure-editor:ActOfParliament:1,, in accordance with regulation 1,SI,2019,"",dJ0jhf6l
1053,Product Safety and Metrology etc. (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180402,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1.,SI,2019,"",TALaMrQk
1056,Gibraltar (Miscellaneous Amendments) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180594,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1.,SI,2019,"",uqM3vPe5
1063,Forestry and Land Management (Scotland) Act 2018 (Consequential Provisions and Modifications) Order 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180778,urn:procedure-editor:ActOfParliament:1289,,in accordance with Article 1(2),SI,2019,"",fSPHAoiH
1064,Aviation Safety (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180914,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",fWlupLc7
1065,Aviation Statistics (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180853,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:949,R6x5TE0A
1066,Criminal Justice (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111180860,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(1),SI,2019,urn:procedure-editor:ProposedNegativeStatutoryInstrument:560,M4FQneBi
